0.8443912949567735,1.0462910356739612,0.9775752557979327,1.2176373918194678,1.0932093948851682,1.2273713141693463,1.3568771506465829,1.6532169791781943,1.687720803488875,1.5588069725869649,1.7567914819532793,1.3938036883536145,1.3967424674255982,0.994071532985057,1.1407506933464284,1.2711424770398305,1.3773063423837968,1.536761244359118,1.3947570014375565,1.090241309010849,1.4168403675650458,1.2871841844042704,1.3793496688069438,1.2266061750356494,1.2400614669209313,1.4140619827258571,1.7366251273303057,1.7820146902648522,1.5500989167196597,1.534860327053107,1.8636512715853555,1.661950004304446,1.5224610416485203,1.7814207443357248,1.6616818486543814,1.6079790228519968,1.552013556902595,1.3449140685756475,1.392981331361918,1.274859810014487,1.3108668412450333,1.4734277847942345,1.291587110935205,1.3367768358848824,1.301704766390848,1.4036554014823575,1.591078345689759,1.1703844700819834,1.422992132915218,1.5967421061428284,1.5512903699458467,1.3516186917748054,1.5759152000158014,1.387147240543088,1.5701582293900886,1.3858233167353713,1.521113015456706,1.2336729237958601,1.578221267644578,1.4076062353111853,1.5337421687740478,1.6641403855954016,1.522386035241039,1.4435419434322847,1.2606983505893046,1.2345258301344368,1.5011467360306188,1.3077506051527608,1.0270146678672158,1.0805081303706123,1.299772404999211,1.342634888856496,1.1740242084056431,1.3305437425779294,1.125178513697401,1.4272520938485884,1.4544189765813011,1.2696257642488311,1.4785766180618003,1.1934754289687226,1.2793956112058325,1.4000957479897085,1.7467445961001569,1.4879198762279697,1.6391730568872502,1.720801614849292,1.705108073439736,1.4807650343617085,1.465232015229397,1.633559348310671,1.5565932806834404,1.338958077689133,1.5836032652525742,1.2982824157209902,1.3327636857690985,1.2744507663720914,1.4139902659247585,1.1359033040471578,1.16710890479198,1.4536702099497092,1.3091100564064422,1.3163796889873915,1.316244084538072,1.172701610706539,1.20670767479416,1.4179153530735287,1.4842244161920692,1.7194186386447083,1.9848506325058508,2.0141010270016158,1.8967664153429484,1.77693753956179,1.6781076951958978,1.5456213177097418,1.5444557668262069,1.4310117612090352,1.5402966823829396,1.4971015467655389,1.4296223404069277,1.12318585521117,1.2281460677478473,1.4397256795180802,1.3913696658579304,1.2605446307758343,1.1972025335573946,1.4271840598805288,1.7486728220488794,1.311673899056796,1.4730814659956366,1.344465686238741,1.3204815631775733,1.171753743523972,1.5148545723277655,1.512434923491688,1.6577808751404763,1.4765861520447898,1.65239147051644,1.2692520726613634,1.4090627745322715,1.383029196882741,1.3349077708186958,1.3073901098706515,1.326286154159432,1.477982058200226,1.2326366391718235,1.1802907008247037,1.054436249209972,1.2213566849370547,1.467424737205525,1.2028142186981825,1.168684693934205,1.5734423797966042,1.622463068029557,1.6348547611130264,1.542809733801678,1.500346188028552,1.3030872986648614,1.3202144203903377,1.2155576007886315,1.3183271508414034,1.1577885061690707,1.5446272484758818,1.4831924451345784,1.4625735221241256,1.6218816016592679,1.4107010349406515,1.7720777174264732,1.31251521866489,1.4267129640225336,1.7920795320943883,1.5070402580749434,1.3589067688266336,1.452086656800062,1.188858833854943,1.220902168202519,1.2905931944644013,1.6058928122254938,1.57755024783074,1.6826637145333192,1.6421702060124652,1.633086814726236,1.3501815480521517,1.5492190856777426,1.602829117098175,1.4351686728191835,1.5410641520547237,1.5666265176533014,1.160731338864959,1.3142822829462417,1.433123267550663,1.5204760696435633,1.6031772396411226,1.3678564327027811,1.4336870055801665,1.6714668696663377,1.8692066473219175,1.977312590553029,1.840768318906799,1.50618576215819,1.535661701168612,1.4127917832814427,1.4056968957851232,1.5124154677923016,1.5868805731871853,1.7607945046603775,1.4482696728208817,1.3914901464337224,1.106074290780665,1.4217008105975806,1.587725650603737,1.6867135540410345,1.831018526715146,1.6520043643351376,1.7828797255893867,1.6995782709295106,1.515600163618026,1.40489133133326,1.4532621877009764,1.3260507719733055,1.579984639141458,1.6132148003335445,1.4019384234240073,1.4436205068358725,1.539443377618717,1.4779392378382974,1.607046694328214,1.5959740073543534,1.6177831391284831,1.5165581134506105,1.3989665602191148,1.8185014496833403,1.1551496744884016,1.5484017903158172,1.6251738296447258,1.7870172476003552,1.80537517824593,1.6437607063157784,1.875274344231933,1.820654270215195,1.5785154289595944,1.4698119704986568,1.644233824288785,1.702206125927242,1.532605771869057,1.3576893639881544,1.4001382729091043,1.4386338888608123,1.4797249564278327,1.4288005192694373,1.5284040982978828,1.5672036792635269,1.2862797005582305,1.3078267182697814,1.5447735732302055,1.5318663590195196,1.4359296919979048,1.4345562076469758,1.3868580717239491,1.501960886735689,1.653006004798311,1.6245246186247082,1.7197697446684734,1.317665784530792,1.4361831987487026,1.1330049427607372,1.0393251888359178,1.5217156196869683,1.3216981157810967,1.098531909180799,1.3132798182764496,1.6588409421139492,1.4541812643961394,1.3217386638004345,0.9271586428940896,1.26968524121571,1.5425515732013042,1.515310221831012,1.5682099153334847,1.8084514872351682,1.6122439658308245,1.91626203286457,1.7301565156760794,1.8823994920104998,1.642089422349675,1.2028841931324306,1.6788336582625456,1.2698649112166536,1.5244329980005316,1.0440931496357215,1.4947710083892738,1.4840095767237373,1.8158819631693803,1.8345696203811537,1.44933178444156,1.3220827596572005,1.4679795800982336,1.5657703246934516,1.4195889913279391,1.3484668469758896,1.3547737691941442,1.4724360345328624,1.5980063342685447,1.5659205509621599,1.4341162526326392,1.588300151725386,1.3936180895791013,1.4070753859224276,1.3279720127023684,1.2528728361470702,1.120946538173928,1.4709467004578496,1.354211997473791,1.3523566172571846,1.2935979590013456,1.3843135594745193,1.4630657228165875,1.536429513943955,1.483519352958611,1.506506333462618,1.2015716025524807,1.5058863650364351,1.583250234631289,1.6956715542514558,1.6758886379034346,1.7599681410422843,1.6866092790981821,1.7442062092975417,1.6837596805501551,1.604431673258428,1.756365158099434,1.3353952551720125,1.223729072787589,1.197953073987449,1.1710396387912367,1.1500935737883398,1.5835535099920117,1.5834858103322602,1.4190776948474784,1.644174605424751,1.4863873538999715,1.407299657954399,1.55287745307535,1.2557971552819474,1.544478854338584,1.5701679293791824,1.5245404589562708,1.2576834526693732,1.4007760398864502,1.1223383271652194,1.441254083754756,1.393354487714138,1.5564716574485953,1.0225741805143789,1.2027073217568949,1.212564754420526,1.2466681579159464,1.397359569630871,1.300096738887536,1.5764539218784392,1.5522002525890084,1.3760672296266063,1.3826202965309797,1.6902850118094046,1.5282162624813274,1.3089491661222294,1.327203847699675,1.2666247262403314,1.6285528565724174,1.5185972089376796,1.7130897718143763,1.5692701807882716,1.6052979369179923,1.2859502004118397,1.670498601288543,1.4448506286041451,1.497537265218993,1.3483849188566144,1.2707746767277641,1.5462972992706885,1.2088688108572059,1.4229373938560197,1.2072013312129748,1.491450933514943,1.139908558576734,1.1948232297684134,1.26905002515272,1.2403455901414866,1.1779878764431264,1.5491927041218554,1.4970444044472757,1.498040188689851,1.7118052981750254,1.6423306084026916,1.354161729691305,1.2960006535075401,1.2501274712009325,1.3812768371829116,0.9626343396838668,1.4883652593569612,1.5093476875849443,1.3428771172312823,1.1862880065465313,1.5566460160549436,1.3579680252037858,1.507187053374464,1.3166836191551439,1.4569590690366048,1.4945976201271731,1.4750551456888552,1.148848062567267,1.2789369528140477,1.5481242514660873,1.481179278430239,1.8503130870170574,1.3500084076597332,1.5762776766930875,1.641229961486545,1.7351970092234934,1.4540936833245002,1.5731887033688265,1.6471525709830652,1.6399874747617804,1.739382751411719,1.5493538127621218,1.366323406602935,1.3512159538039406,1.5852249620679377,1.5805038274577177,1.5138529610598066,1.3870659203050966,1.5692179268844793,1.5339031948397592,1.5756982893278564,1.2219351011476502,1.3375303124292286,1.2727241068785062,1.2575491228700684,1.6410827005935276,1.608596713068859,1.5349413066346538,1.5750704799053374,1.746859600185495,1.7947812144305728,1.49069661790882,1.2455763696327293,1.5188352674411583,1.0514258924455042,1.307241612535983,1.2936705091373861,1.61354641637382,1.4588006942338891,1.5388250907397008,1.4010042426692746,1.1788603852675617,1.2966572264737624,1.7489302456117843,1.4627997646809987,1.402508587134694,1.6372003248984188,1.6398532780257185,1.5057639448702065,1.7094863088319416,1.8943452412321578,1.5724569193385802,1.5886383611177644,1.6408277733416108,1.5792654923258138,1.7273884732437303,1.6435673115056009,1.672787660360037,1.5779260943484186,1.3776327922619145,1.4661663669393996,1.4668415142013393,1.7092383059006975,1.3805435753157418,1.3596605872629843,1.0546237702797472,1.5366281609304884,1.438484317421425,1.267494022615949,1.4741043342890172,1.296574317089836,1.2793822821691758,1.5720598301299005,1.5303310476198533,1.225644390841863,1.4110463467570087,1.2569704668067996,1.6448630346014186,1.41821423624703,1.7239336946057628,1.4073420919883441,1.4606880420279604,1.4907202922899598,1.1947984518092956,1.2962878082269966,1.4256353967567994,1.2367571988871766,1.4801288724953645,1.3588151690076402,1.4501309523083161,1.8187373597592158,1.4450498783732966,1.6085109180004247,1.5595696048214467,1.3648390957036385,1.6061702470832189,1.523117145777414,1.717694173236797,1.8266748432635074,1.811901232148329,1.9621991511133032,2.0795770880545157,1.631804474067776,1.2255427289539074,1.6218891250161962,1.74752643899558,1.7057500606230591,1.4926081735443497,1.292149288832885,1.3279438629381015,1.3348427633874134,1.3023809868630054,1.4116012243042388,1.1861168775017608,1.5462067217372062,1.511110005295742,1.4641593827867396,1.6668249513209479,1.7477671972614812,1.8891475970937148,1.6304481134166526,1.5313997291876478,1.393799530121558,1.5946459790753411,1.1331670681161987,1.355961427742115,1.4400074886425764,1.3530231569498916,1.4121777056486882,1.0972196278128825,1.2180677993499875,1.499915092279034,1.4190782543271816,1.2929250367748142,1.4137996175803595,1.5244833127378126,1.7360763667033912,1.364626441795559,1.541757976283777,1.4100332816470418,1.4004734785452289,1.4105162471189172,1.5234511972870701,1.2310728071613364,1.545597414703625,1.5986370616891346,1.3203550239122037,1.461912475055752,1.7658914440403237,1.6941935334974676,1.4027266850183853,1.4395918228635627,1.4585269013020072,1.3814696482709068,0.9710376399725158,1.5221051425988268,1.5489012074557693,1.213102209409886,1.151549064011607,1.4889245720972462,1.7086522934113249,1.6915613307640391,1.5040599348379498,1.7938903183627413,1.832303280557332,1.5560460160955112,1.4195629625151946,1.678924725300638,1.6856846029109096,1.4877529052636003,1.3034869468268393,1.65590860218944,1.4102343645331492,1.5040628597802013,1.6583297591157795,1.7552390295027198,1.340537204645546,1.4073729752513588,1.3134460399621908,1.4394565117587566,1.57444276502418,1.5378240823408245,1.4771796617653004,1.4689284212531843,1.6273776239886404,1.6087438436686692,1.7253196416391898,1.3007716069278792,1.3577719995352122,1.5209905924454172,1.4494245709202156,1.6021905333817248,1.3977133568776836,1.3705146971486213,1.1269174183404862,1.485914427255089,1.5136286411092192,1.5388156591593047,1.5513980855653209,1.6484935123483053,1.5543392411769898,1.3850954535805946,1.2000405116681838,1.4338846531419638,1.4521328863581138,1.4551857489495055,1.4649179698879342,1.5323587221695656,1.4354255718036388,1.623816496391666,1.2936911370376358,1.3644458815500917,1.3080797152452925,1.4517391748380135,1.459905541994984,1.1483641765454229,1.1135961232092977,0.9524387935714859,1.237264268572372,1.5463196244359678,1.3190815245513425,1.359832424639247,1.0112215597836176,1.404164986688932,1.407225420528809,1.3975410583429984,1.520610399692661,1.521312952021194,1.3925559264796825,1.081117044830856,1.2090343200725138,1.1123389625688378,1.2754022279878676,1.654878830575893,1.6599011640008678,1.3601368042410595,1.619904361927493,1.5319928552919913,1.4951391382173471,1.3988594495815403,1.5354586952396891,1.0518958953444666,0.9754137555499783,1.4248941413710667,1.0005268384844925,1.1070806708240315,1.0982394656276178,0.673716725204222,1.164186642219792,1.2219382148626659,1.5408121416695615,1.8125854665793084,1.8571721039717135,1.8504608972883763,1.6212442337290172,1.6024497061789953,1.513058349314984,1.515144905105225,1.5019352076851538,1.3852605962448528,1.5895683359911004,1.436181758736847,1.7096909907613693,1.672105804781882,1.6411725881402017,1.58288233820824,1.498457723193859,1.4795481183040888,1.7415497733697767,1.5490481818543642,1.711266849403074,1.5016559423677565,1.480634284420953,1.5131765358647886,1.2542057136863574,1.4324055858104063,1.4138429082537662,1.2926158533608432,1.3507394917393505,1.331522245203333,1.3495549581062622,1.3665535157621052,1.18934299126825,1.4137207657086497,1.416545314490598,1.6667386236594035,1.6623522533613508,1.5175657561282947,1.2921996815613421,1.6762129515638184,1.7739123876020124,1.5961666202854115,1.893957605032302,1.9181584991942342,1.989185017566255,1.4901004986981095,2.009354883138535,1.2682694730598754,1.253798942741179,1.6304802638352012,1.6926764941792694,1.4428304391570699,1.7104217185748878,1.4434035805181549,1.7557836643897233,1.1595405792015294,1.4133900477442674,1.4144642340975437,1.5713038598880917,1.8477659183319395,1.5763110343672408,1.8111859928999177,1.6980868055157214,1.7856972359779104,1.7083098409740718,1.7222355444881443,1.77602837411073,1.5418108127874246,1.491007027454658,1.354686341261201,1.3812240262038,1.4051885030699771,1.8016826465884384,1.6970685013555917,1.5219738050469,1.3631362605005672,1.4838144762287988,1.5371284415852933,1.6144990523712444,1.4272763788913938,1.404608686225267,1.3359707442763773,1.450249345831401,1.8030588202471627,1.684530625006841,1.6239737258565485,1.5011441400781111,1.5261024867815667,1.1314648073002873,1.3467808798533578,1.0807211590398198,1.1491929847614133,1.4985453854653692,1.5847199146667894,1.1369729464111205,1.4441476608886414,1.3732136387827036,1.5813623719332415,1.4131110122727413,1.6441687803135008,1.8792783834288471,1.6331764384190033,1.374324852043337,1.5716844557872118,1.2793351432055908,1.2552434580276595,1.515479179618768,1.5731949034296393,1.3608579684696405,1.4786759992894363,1.3611210905134976,1.2263800031503953,0.9207543935831849,0.87358208057996,1.197231485922288,1.1346301258242515,1.5380049273779954,1.3513509108597888,1.3234666334924705,1.5733730614286174,1.492573228341842,1.5348157840565417,1.5208280762477437,1.442785085735417,1.6010538036292665,1.5024334269088677,1.1312828616726447,1.3829797332774194,1.6111765451394129,1.512329498345312,1.299080904633312,1.6613707082103182,1.685217542517461,1.5920534469844394,1.4493644778042551,1.595932093098921,1.4175168290654476,1.6106992167095928,1.931726089192812,1.989995549046861,1.695187349153963,1.3217809477126359,1.3912517532002766,1.5337102524346946,1.5386573245261415,1.3488799770610131,1.5048080557585979,1.5597359608979953,1.5113615836774446,1.3170369152295263,1.353138338542639,1.5883941018854468,1.5445741433201725,1.5956271773436843,1.450188392228096,1.4297634482367605,1.4166910387187084,1.450946630282653,1.3504987049799888,1.4360502651832467,1.0077819380737698,1.0631001394441337,1.3236095139849426,1.6901707197677638,1.593158072405524,1.3605023981874032,1.42602328642502,1.7514114808781047,1.7964368762444893,1.523832103720034,1.447961380582827,1.6032808083022816,1.4385385709166978,1.3508110970822487,1.489294503132405,1.5413052978994959,1.1532024652091613,1.0608078034950792,1.1875768131302242,1.133278866811295,1.2312206077020762,1.5399657610015232,1.4980523326100281,1.9347280331607464,2.012608273879136,1.9198281781638045,1.616748459026675,1.7117676956484942,1.750467127937684,1.5151843457356424,1.6491181985575531,1.4508788379643383,1.2431749892929689,1.2199974276475796,1.2940118613299207,1.3582500201566114,1.2248076580866538,1.2744458168687565,1.0891462953984,1.0098415958253582,1.4163972716225786,1.3790604050376087,1.3702369133770498,1.6319606018961839,1.803573059796138,1.6425660174617844,1.9188006696979518,1.4376474395262757,1.5310217370261718,1.3848439103891663,1.2633000305131343,1.420755507572443,1.5061798753206044,1.4038327490071563,1.5860473328452065,1.3910113734650922,1.1766807059655924,1.4433743548873497,1.4232957639913126,1.480845104120295,1.5707761378143572,1.598010319101644,1.5608637105568668,1.8937157337364159,1.823668148077119,1.5216668920320096,1.499129028612239,1.3260584854849662,1.1164182239725067,1.5413466109018479,1.468007560108498,1.527452959509108,1.3289457453489892,1.2474754142562272,1.3281257541540445,1.1979934271198531,1.2758691814905925,1.4572076718869937,1.4355576983956257,1.6232292448238417,1.593366190904719,1.5665156462659975,1.5404471925236172,1.3941781125766568,1.459956042858981,1.4973063978569956,1.8553545462266334,1.7312591917167843,1.870210227516148,1.7470676066479596,1.9513702387359424,1.8078129342060827,1.7181622639509884,1.61625920353609,1.681623208520512,1.5908302888598287,1.5423947469525379,1.7260245571581092,1.4021699137316854,1.5814771308078635,1.5171937666663062,1.2088560627026852,1.2964430235090905,1.410154664205282,1.458514595855852,1.3592990901339992,1.2425877397487963,1.4643049033028348,1.4955495459609534,1.4379610661796405,1.6451352256974978,1.6328283353887867,1.6138593137164499,1.477053888673759,1.4732823439013598,1.365945841395742,1.450417606772969,1.7013476613669876,1.8272291516822878,1.8799644989615305,1.5308811123571853,1.8117426614389363,1.1879202901286972,1.4550552074633525,1.249019209180128,1.3085558325234719,1.3738455992746414,1.558782630437145,1.3313318046709397,1.5975343544304268,1.7881628997219923,1.552816666693792,1.5978399293445327,1.4810814676440278,1.5908417647786313,1.3744188971866784,1.718357109364286,1.52757318888759,1.642172854276774,1.9084076157347514,1.6519392740870984,1.7173624274964636,1.7224143502385576,1.811037410449703,1.1865852291038048,1.36986194315718,1.3440969558661529,1.5598227282439179,1.5205073725903224,1.4604591345594362,1.5028084207907342,1.4776233938367702,1.5257721056568623,1.641402640121256,1.4665706320098992,1.4882417084750634,1.25791323440089,1.4179926085357817,1.4404527017559747,1.3192848508406507,1.5064228006342368,1.3278398214636193,1.4150429139317848,1.6410035686167341,1.415101532168629,1.1047786417895988,1.03331422172966,1.2435554425368074,1.0949737701647408,0.8444518608142655,1.3762981515376782,1.16494250623536,1.6505375407499985,1.7045397084632428,1.7123844437600881,1.433836843366452,1.7031500751920088,1.450897095210549,1.6521136753243262,1.2929502067913732,1.5480866801119908,1.6786101589481548,1.6790723919348658,1.3417098051906466,1.4655565670307762,1.6927337994577363,1.1348046641914018,1.562564173906912,1.3844241466208487,1.5112733044319206,1.3813879068181192,1.5643933998858697,1.9296685749768814,1.6583782034243055,1.5806912942346987,1.5865724696075825,1.5190901891171442,1.5860875664464862,1.6538572821595003,2.0182328973869104,1.7099913847571848,1.7352602217188033,1.5584577126241625,1.1872086456141695,1.3215824816545978,1.4760262104106614,1.2860093562991692,1.173556388601843,1.2018102174660865,1.172990154702721,1.672489637976439,1.6911337526287584,1.8959558891756627,1.3887449433581351,1.368575792770755,0.9235183560075879,1.2878973089116217,1.5390329330527321,1.3126077447486972,1.305875135275368,1.6206716122556162,1.6953550523104768,1.3420935971955898,1.3770196598144706,1.5927221053403426,1.4265464533187393,1.4566906850957684,1.6956151308362721,1.4039897802060508,1.3503298066637726,1.3517053567211585,1.355733695019788,1.4463764808450612,1.5539376834810148,1.473930774279203,1.8367379820551204,1.6457020001138838,1.4073260363733884,1.8704939092723034,1.6671639860968415,1.599446144865892,1.5868318155197327,1.5124365934082504,1.8103835869526241,1.3047751875111064,1.427435627889591,1.5147688850998138,1.5254690445708723,1.4380404569124936,1.7084682027545586,1.6668036449655543,1.4016092794476698,1.2176914750041914,1.3839534972625729,1.1986340071040567,1.3427883247794083,1.5232033139195995,1.2480853334461106,1.4160890957148908,1.162827049911775,1.4294829944733787,1.610139740081626,1.7035689995432741,1.9089702578125478,1.7204766598622216,1.6258054252350602,1.2523182249100118,1.164236505340623,1.2976232168814854,1.6237987363056792,1.4915572940073407,1.3796094722569667,1.2573044003949647,1.2066224056890347,1.4559144705442946,1.5548962295594262,1.6067671908493233,1.416792902416475
